"","rowid","source","Issue Flag","doi","article","fed","tech.a1","tech.a2","tech.a3","tech.a4","tech.a5","tech.a6","tech.1","tech.2","tech.3","tech.4","tech.5","tech.6","tech.7","tech.8","tech.9","tech.10","tech.11","tech.12","risk.b1","risk.13","risk.14","risk.15","risk.16","risk.17","risk.18","risk.19","risk.20","technical.quality","risk.quality","authors","year","Species","Group","environment","life_f","vivo_f","sex","exp_type_f","exposure.route","mix","negative.control","reference.material","exposure.media","solvent","detergent","media.sal.ppt","media.ph","media.temp","media.temp.min","media.temp.max","exposure.duration.d","Recovery (Days)","treatments","treatment_range","replicates","dosing.frequency","sample.size","dose.particles.mL.nominal","dose.mg.L.nominal","dose.particles.mL.measured","dose.mg.L.measured","dose.particles.mL.master","dose.particles.mL.master.converted.reported","dose.mg.L.master","dose.mg.L.master.converted.reported","chem.add.nominal","chem.add.dose.mg.L.nominal","chem.add.measured","chem.add.dose.mg.L.measured","Nominal Dose Alternative Category","Nominal Dose Alternative Type","Nominal Dose Alternative Type Units","Measured Dose Alternative Category","Measured Dose Alternative Type","Measured Dose Alternative Type Units","effect_f","effect.metric","direction","lvl1_f","lvl2_f","lvl3_f","bio_f","target.cell.tissue","poly_f","density.g.cm3","density.reported.estimated","shape_f","charge","zetapotential.mV","zetapotential.media","size.length.um.used.for.conversions","size.width.um.used.for.conversions","size_f","particle.surface.area.um2","particle.volume.um3","mass.per.particle.mg","functional.group","size.length.mm.nominal","size.length.min.mm.nominal","size.length.max.mm.nominal","size.length.mm.measured","size.length.min.mm.measured","size.length.max.mm.measured","size.width.mm.nominal","size.width.min.mm.nominal","size.width.max.mm.nominal","size.width.mm.measured","size.width.min.mm.measured","size.width.max.mm.measured","size.height.mm.nominal","size.height.min.mm.nominal","size.height.max.mm.nominal","size.height.mm.measured","size.height.min.mm.measured","size.height.max.mm.measured","weather.biofoul_f","size.valid","shape.valid","polymer.valid","particle.source","sodium.azide","contaminant.screen","clean.method","sol.rinse","background.plastics","concentration.valid","particle.behavior","uptake.valid","uptake.valid.method","tissue.distribution","total.quality","tier_zero_tech_f","tier_zero_risk_f","af.time","acute.chronic_f","af.noec","dose.surface.area.um2.mL.master","particle.surface.area.um2.mg","polydispersity","size.length.min.um.used.for.conversions","size.width.min.um.used.for.conversions","size.height.min.um.used.for.conversions","size.length.max.um.used.for.conversions","size.width.max.um.used.for.conversions","size.height.max.um.used.for.conversions","particle.surface.area.um2.min","particle.surface.area.um2.max","particle.volume.um3.min","particle.volume.um3.max","mass.per.particle.mg.min","mass.per.particle.mg.max","dose.um3.mL.master","dose.um2.mL.master","dose.um2.ug.mL.master","body.length.cm","body.size.source","max.size.ingest.mm","max.size.ingest.um","alpha","a.sa","a.v","a.m","a.ssa","R.ave","p.ave","x2M_trans","EC_mono_p.particles.mL_trans","mu.p.mono","mu.p.poly_trans","EC_poly_p.particles.mL_trans","CF_bio_trans","EC_env_p.particles.mL_trans","x_LL_sa_trans","x_UL_sa_trans","mu.sa.poly_trans","mu.sa.mono","EC_poly_sa.particles.mL_trans","EC_env_sa.particles.mL_trans","x2M_ingest","EC_mono_p.particles.mL_ingest","mu.p.poly_ingest","EC_poly_p.particles.mL_ingest","CF_bio_ingest","EC_env_p.particles.mL_ingest","x_LL_v_ingest","x_UL_v_ingest","mu.v.poly_ingest","mu.v.mono","EC_poly_v.particles.mL_ingest","EC_env_v.particles.mL_ingest","particles.mL.ox.stress","particles.mL.food.dilution","dose_new"
"279",5792,"Workshop",NA,"10.1016/j.envpol.2020.115392",160,"Y",2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,0,0,1,2,21,10,"Zimmermann",2020,"Daphnia magna","Crustacea","Freshwater","Juvenile","In Vivo",NA,"Particle Only","water","N","Y","Y","Elendt m4 medium",NA,NA,NA,NA,"20",NA,NA,21,NA,4,"1-4","10",3,"1",NA,100,44600,NA,44600,"reported",100,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","NOEC",NA,"Fitness","Growth","Body Length","Organism",NA,"Polylactic Acid",NA,NA,"Fragment",NA,NA,NA,59,NA,"1µm < 100µm",25098.2156695616,42718.1274059408,NA,NA,NA,NA,0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Y","Y","Y","lab","N","Y","rinse","ultrapure water","N","Y","Not Evaluated","Y","microscopy flourescent particles","gut",31,"Red Criteria Passed","Red Criteria Passed",1,"Chronic",1,1119380418.86245,NA,"monodisperse",NA,NA,NA,59,45.43,30.4381,NA,25098.2156695616,NA,63758.2087903332,NA,NA,1905228482.30496,1119380418.86245,NA,0.5,"Koelmans 2020",0.11487,114.87,2.07,1.5,1.48,1.32,1.98,0.77,1.1,83,44600,1,4.10309701943436,10869.8380244853,1.00881046026319,10965.6063004674,3.14159265358979,21642.4317905801,260.752190247953,25098.2156695616,4292889.80390926,4330712.13894088,114.87,44600,4.34627810386335,10261.6535192158,1.00617404953341,10325.0094763382,0.35081117965086,531732.601123509,530.197103328499,42718.1274059408,3593434.34798911,3615620.38964867,4330712.13894088,3615620.38964867,4330712138.94088
"280",5793,"Workshop",NA,"10.1016/j.envpol.2020.115392",160,"Y",2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,0,0,1,2,21,10,"Zimmermann",2020,"Daphnia magna","Crustacea","Freshwater","Juvenile","In Vivo",NA,"Particle Only","water","N","Y","Y","Elendt m4 medium",NA,NA,NA,NA,"20",NA,NA,21,NA,4,"1-4","10",3,"1",NA,500,166000,NA,166000,"reported",500,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","LOEC","decrease","Fitness","Growth","Body Length","Organism",NA,"Polylactic Acid",NA,NA,"Fragment",NA,NA,NA,59,NA,"1µm < 100µm",25098.2156695616,42718.1274059408,NA,NA,NA,NA,0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Y","Y","Y","lab","N","Y","rinse","ultrapure water","N","Y","Not Evaluated","Y","microscopy flourescent particles","gut",31,"Red Criteria Passed","Red Criteria Passed",1,"Chronic",2,4166303801.14722,NA,"monodisperse",NA,NA,NA,59,45.43,30.4381,NA,25098.2156695616,NA,63758.2087903332,NA,NA,7091209149.38618,4166303801.14722,NA,0.5,"Koelmans 2020",0.11487,114.87,2.07,1.5,1.48,1.32,1.98,0.77,1.1,83,166000,1,4.10309701943436,40457.2446651248,1.00881046026319,40813.6916116052,3.14159265358979,21642.4317905801,260.752190247953,25098.2156695616,15978020.3463887,16118794.0597351,114.87,166000,4.34627810386335,38193.5983002203,1.00617404953341,38429.4074679852,0.35081117965086,531732.601123509,530.197103328499,42718.1274059408,13374665.9588832,13457241.8090063,16118794.0597351,13457241.8090063,8059397029.86756
"281",568,"ToMEx 2.0",NA,"10.3390/nano11030649",281,NA,2,2,2,2,2,2,1,1,1,1,2,1,0,0,0,1,0,2,2,2,0,0,0,0,0,1,1,10,4,"Capolupo",2021,"Mytilus galloprovincialis","Mollusca","Marine","Adult","In Vivo",NA,"Particle Only","water","No","Yes","No","filtered seawater",NA,NA,NA,NA,"16",NA,NA,21,NA,3,"3","3",1,"4",0.1,1.5e-06,NA,NA,0.1,"reported",1.5e-06,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","NOEC",NA,"Metabolism","Lysosome","Lysosomal Membrane Stability","Subcell","haemocytes","Polystyrene",1.05,"reported","Sphere",NA,NA,NA,3,NA,"1µm < 100µm",28.2743338823081,14.1371669411541,1.48440252882118e-08,NA,0.003,0.00285,0.00315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","commercial","unknown","No","Not Cleaned","No","No","No","particles described as neutrally bouyant dispersion quantified","No",NA,NA,14,"Red Criteria Passed","Red Criteria Passed",10,"Acute",1,2.82743338823081,1904761904.7619,"polydisperse",2.85,2.85,2.85,3.15,3.15,3.15,102.070345315132,124.689812420979,12.120853506172,16.3655378802535,1.27268961814806e-05,1.71838147742661e-05,1.41371669411541,2.82743338823081,190476190476.19,15,"sealifebase.org",9.51890176843551,9518.90176843551,2.07,1.5,1.48,1.32,1.98,0.77,1.1,83,0.1,1,4.10309701943436,0.0243718341356173,1.00881046026319,0.0245865612118104,3.14159265358979,21642.4317905801,260.752190247953,112.814592190409,0.0432650602409638,0.0436462453350016,5000,0.1,6.8655837776487,0.0145654037935646,1,0.0145654037935646,0.35081117965086,43851397456.3575,190856.008263613,14.0863012317328,7.38059092814966e-06,7.38059092814966e-06,0.0436462453350016,7.38059092814966e-06,4.36462453350016
"282",569,"ToMEx 2.0",NA,"10.3390/nano11030649",281,NA,2,2,2,2,2,2,1,1,1,1,2,1,0,0,0,1,0,2,2,2,0,0,0,0,0,1,1,10,4,"Capolupo",2021,"Mytilus galloprovincialis","Mollusca","Marine","Adult","In Vivo",NA,"Particle Only","water","No","Yes","No","filtered seawater",NA,NA,NA,NA,"16",NA,NA,21,NA,3,"3","3",1,"4",1,1.5e-05,NA,NA,1,"reported",1.5e-05,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","LOEC","decrease","Metabolism","Lysosome","Lysosomal Membrane Stability","Subcell","haemocytes","Polystyrene",1.05,"reported","Sphere",NA,NA,NA,3,NA,"1µm < 100µm",28.2743338823081,14.1371669411541,1.48440252882118e-08,NA,0.003,0.00285,0.00315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","commercial","unknown","No","Not Cleaned","No","No","No","particles described as neutrally bouyant dispersion quantified","No",NA,NA,14,"Red Criteria Passed","Red Criteria Passed",10,"Acute",2,28.2743338823081,1904761904.7619,"polydisperse",2.85,2.85,2.85,3.15,3.15,3.15,102.070345315132,124.689812420979,12.120853506172,16.3655378802535,1.27268961814806e-05,1.71838147742661e-05,14.1371669411541,28.2743338823081,1904761904761.9,15,"sealifebase.org",9.51890176843551,9518.90176843551,2.07,1.5,1.48,1.32,1.98,0.77,1.1,83,1,1,4.10309701943436,0.243718341356173,1.00881046026319,0.245865612118104,3.14159265358979,21642.4317905801,260.752190247953,112.814592190409,0.432650602409638,0.436462453350016,5000,1,6.8655837776487,0.145654037935646,1,0.145654037935646,0.35081117965086,43851397456.3575,190856.008263613,14.0863012317328,7.38059092814966e-05,7.38059092814966e-05,0.436462453350016,7.38059092814966e-05,21.8231226675008
"283",574,"ToMEx 2.0",NA,"10.3390/nano11030649",281,NA,2,2,2,2,2,2,1,1,1,1,2,1,0,0,0,1,0,2,2,2,0,0,0,0,0,1,1,10,4,"Capolupo",2021,"Mytilus galloprovincialis","Mollusca","Marine","Adult","In Vivo",NA,"Particle Only","water","No","Yes","No","filtered seawater",NA,NA,NA,NA,"16",NA,NA,21,NA,3,"3","3",1,"4",0.1,1.5e-06,NA,NA,0.1,"reported",1.5e-06,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","LOEC","increase","Metabolism","Lysosome","Lysosomal content of unsaturated neutral lipids","Subcell","digestive.gland","Polystyrene",1.05,"reported","Sphere",NA,NA,NA,3,NA,"1µm < 100µm",28.2743338823081,14.1371669411541,1.48440252882118e-08,NA,0.003,0.00285,0.00315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","commercial","unknown","No","Not Cleaned","No","No","No","particles described as neutrally bouyant dispersion quantified","No",NA,NA,14,"Red Criteria Passed","Red Criteria Passed",10,"Acute",2,2.82743338823081,1904761904.7619,"polydisperse",2.85,2.85,2.85,3.15,3.15,3.15,102.070345315132,124.689812420979,12.120853506172,16.3655378802535,1.27268961814806e-05,1.71838147742661e-05,1.41371669411541,2.82743338823081,190476190476.19,15,"sealifebase.org",9.51890176843551,9518.90176843551,2.07,1.5,1.48,1.32,1.98,0.77,1.1,83,0.1,1,4.10309701943436,0.0243718341356173,1.00881046026319,0.0245865612118104,3.14159265358979,21642.4317905801,260.752190247953,112.814592190409,0.0432650602409638,0.0436462453350016,5000,0.1,6.8655837776487,0.0145654037935646,1,0.0145654037935646,0.35081117965086,43851397456.3575,190856.008263613,14.0863012317328,7.38059092814966e-06,7.38059092814966e-06,0.0436462453350016,7.38059092814966e-06,2.18231226675008
"284",586,"ToMEx 2.0",NA,"10.3390/nano11030649",281,NA,2,2,2,2,2,2,1,1,1,1,2,1,0,0,0,1,0,2,2,2,0,0,0,0,0,1,1,10,4,"Capolupo",2021,"Mytilus galloprovincialis","Mollusca","Marine","Adult","In Vivo",NA,"Particle Only","water","No","Yes","No","filtered seawater",NA,NA,NA,NA,"16",NA,NA,21,NA,3,"3","3",1,"4",0.1,1.5e-06,NA,NA,0.1,"reported",1.5e-06,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","LOEC","increase","Metabolism","Oxidative Stress","Lipofuscin Accumulation","Subcell","digestive.gland","Polystyrene",1.05,"reported","Sphere",NA,NA,NA,3,NA,"1µm < 100µm",28.2743338823081,14.1371669411541,1.48440252882118e-08,NA,0.003,0.00285,0.00315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","commercial","unknown","No","Not Cleaned","No","No","No","particles described as neutrally bouyant dispersion quantified","No",NA,NA,14,"Red Criteria Passed","Red Criteria Passed",10,"Acute",2,2.82743338823081,1904761904.7619,"polydisperse",2.85,2.85,2.85,3.15,3.15,3.15,102.070345315132,124.689812420979,12.120853506172,16.3655378802535,1.27268961814806e-05,1.71838147742661e-05,1.41371669411541,2.82743338823081,190476190476.19,15,"sealifebase.org",9.51890176843551,9518.90176843551,2.07,1.5,1.48,1.32,1.98,0.77,1.1,83,0.1,1,4.10309701943436,0.0243718341356173,1.00881046026319,0.0245865612118104,3.14159265358979,21642.4317905801,260.752190247953,112.814592190409,0.0432650602409638,0.0436462453350016,5000,0.1,6.8655837776487,0.0145654037935646,1,0.0145654037935646,0.35081117965086,43851397456.3575,190856.008263613,14.0863012317328,7.38059092814966e-06,7.38059092814966e-06,0.0436462453350016,7.38059092814966e-06,2.18231226675008
"285",593,"ToMEx 2.0",NA,"10.3390/nano11030649",281,NA,2,2,2,2,2,2,1,1,1,1,2,1,0,0,0,1,0,2,2,2,0,0,0,0,0,1,1,10,4,"Capolupo",2021,"Mytilus galloprovincialis","Mollusca","Marine","Adult","In Vivo",NA,"Particle Only","water","No","Yes","No","filtered seawater",NA,NA,NA,NA,"16",NA,NA,21,NA,3,"3","3",1,"4",1,1.5e-05,NA,NA,1,"reported",1.5e-05,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","NOEC",NA,"Metabolism","Oxidative Stress","Malondialdehyde Concentration","Subcell","digestive.gland","Polystyrene",1.05,"reported","Sphere",NA,NA,NA,3,NA,"1µm < 100µm",28.2743338823081,14.1371669411541,1.48440252882118e-08,NA,0.003,0.00285,0.00315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","commercial","unknown","No","Not Cleaned","No","No","No","particles described as neutrally bouyant dispersion quantified","No",NA,NA,14,"Red Criteria Passed","Red Criteria Passed",10,"Acute",1,28.2743338823081,1904761904.7619,"polydisperse",2.85,2.85,2.85,3.15,3.15,3.15,102.070345315132,124.689812420979,12.120853506172,16.3655378802535,1.27268961814806e-05,1.71838147742661e-05,14.1371669411541,28.2743338823081,1904761904761.9,15,"sealifebase.org",9.51890176843551,9518.90176843551,2.07,1.5,1.48,1.32,1.98,0.77,1.1,83,1,1,4.10309701943436,0.243718341356173,1.00881046026319,0.245865612118104,3.14159265358979,21642.4317905801,260.752190247953,112.814592190409,0.432650602409638,0.436462453350016,5000,1,6.8655837776487,0.145654037935646,1,0.145654037935646,0.35081117965086,43851397456.3575,190856.008263613,14.0863012317328,7.38059092814966e-05,7.38059092814966e-05,0.436462453350016,7.38059092814966e-05,43.6462453350016
"286",594,"ToMEx 2.0",NA,"10.3390/nano11030649",281,NA,2,2,2,2,2,2,1,1,1,1,2,1,0,0,0,1,0,2,2,2,0,0,0,0,0,1,1,10,4,"Capolupo",2021,"Mytilus galloprovincialis","Mollusca","Marine","Adult","In Vivo",NA,"Particle Only","water","No","Yes","No","filtered seawater",NA,NA,NA,NA,"16",NA,NA,21,NA,3,"3","3",1,"4",10,0.00015,NA,NA,10,"reported",0.00015,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","LOEC","increase","Metabolism","Oxidative Stress","Malondialdehyde Concentration","Subcell","digestive.gland","Polystyrene",1.05,"reported","Sphere",NA,NA,NA,3,NA,"1µm < 100µm",28.2743338823081,14.1371669411541,1.48440252882118e-08,NA,0.003,0.00285,0.00315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","commercial","unknown","No","Not Cleaned","No","No","No","particles described as neutrally bouyant dispersion quantified","No",NA,NA,14,"Red Criteria Passed","Red Criteria Passed",10,"Acute",2,282.743338823081,1904761904.7619,"polydisperse",2.85,2.85,2.85,3.15,3.15,3.15,102.070345315132,124.689812420979,12.120853506172,16.3655378802535,1.27268961814806e-05,1.71838147742661e-05,141.371669411541,282.743338823081,19047619047619,15,"sealifebase.org",9.51890176843551,9518.90176843551,2.07,1.5,1.48,1.32,1.98,0.77,1.1,83,10,1,4.10309701943436,2.43718341356173,1.00881046026319,2.45865612118104,3.14159265358979,21642.4317905801,260.752190247953,112.814592190409,4.32650602409638,4.36462453350016,5000,10,6.8655837776487,1.45654037935646,1,1.45654037935646,0.35081117965086,43851397456.3575,190856.008263613,14.0863012317328,0.000738059092814966,0.000738059092814966,4.36462453350016,0.000738059092814966,218.231226675008
"287",616,"ToMEx 2.0",NA,"10.3390/nano11030649",281,NA,2,2,2,2,2,2,1,1,1,1,2,1,0,0,0,1,0,2,2,2,0,0,0,0,0,1,1,10,4,"Capolupo",2021,"Mytilus galloprovincialis","Mollusca","Marine","Adult","In Vivo",NA,"Particle Only","water","No","Yes","No","filtered seawater",NA,NA,NA,NA,"16",NA,NA,21,NA,3,"3","3",1,"4",0.1,1.5e-06,NA,NA,0.1,"reported",1.5e-06,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","LOEC","increase","Metabolism","Oxidative Stress","Catalase Activity","Subcell","gills","Polystyrene",1.05,"reported","Sphere",NA,NA,NA,3,NA,"1µm < 100µm",28.2743338823081,14.1371669411541,1.48440252882118e-08,NA,0.003,0.00285,0.00315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","commercial","unknown","No","Not Cleaned","No","No","No","particles described as neutrally bouyant dispersion quantified","No",NA,NA,14,"Red Criteria Passed","Red Criteria Passed",10,"Acute",2,2.82743338823081,1904761904.7619,"polydisperse",2.85,2.85,2.85,3.15,3.15,3.15,102.070345315132,124.689812420979,12.120853506172,16.3655378802535,1.27268961814806e-05,1.71838147742661e-05,1.41371669411541,2.82743338823081,190476190476.19,15,"sealifebase.org",9.51890176843551,9518.90176843551,2.07,1.5,1.48,1.32,1.98,0.77,1.1,83,0.1,1,4.10309701943436,0.0243718341356173,1.00881046026319,0.0245865612118104,3.14159265358979,21642.4317905801,260.752190247953,112.814592190409,0.0432650602409638,0.0436462453350016,5000,0.1,6.8655837776487,0.0145654037935646,1,0.0145654037935646,0.35081117965086,43851397456.3575,190856.008263613,14.0863012317328,7.38059092814966e-06,7.38059092814966e-06,0.0436462453350016,7.38059092814966e-06,2.18231226675008
"288",622,"ToMEx 2.0",NA,"10.3390/nano11030649",281,NA,2,2,2,2,2,2,1,1,1,1,2,1,0,0,0,1,0,2,2,2,0,0,0,0,0,1,1,10,4,"Capolupo",2021,"Mytilus galloprovincialis","Mollusca","Marine","Adult","In Vivo",NA,"Particle Only","water","No","Yes","No","filtered seawater",NA,NA,NA,NA,"16",NA,NA,21,NA,3,"3","3",1,"4",0.1,1.5e-06,NA,NA,0.1,"reported",1.5e-06,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","LOEC","decrease","Immune","Immune Other","Lysozyme Activity","Subcell","haemolymph","Polystyrene",1.05,"reported","Sphere",NA,NA,NA,3,NA,"1µm < 100µm",28.2743338823081,14.1371669411541,1.48440252882118e-08,NA,0.003,0.00285,0.00315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","commercial","unknown","No","Not Cleaned","No","No","No","particles described as neutrally bouyant dispersion quantified","No",NA,NA,14,"Red Criteria Passed","Red Criteria Passed",10,"Acute",2,2.82743338823081,1904761904.7619,"polydisperse",2.85,2.85,2.85,3.15,3.15,3.15,102.070345315132,124.689812420979,12.120853506172,16.3655378802535,1.27268961814806e-05,1.71838147742661e-05,1.41371669411541,2.82743338823081,190476190476.19,15,"sealifebase.org",9.51890176843551,9518.90176843551,2.07,1.5,1.48,1.32,1.98,0.77,1.1,83,0.1,1,4.10309701943436,0.0243718341356173,1.00881046026319,0.0245865612118104,3.14159265358979,21642.4317905801,260.752190247953,112.814592190409,0.0432650602409638,0.0436462453350016,5000,0.1,6.8655837776487,0.0145654037935646,1,0.0145654037935646,0.35081117965086,43851397456.3575,190856.008263613,14.0863012317328,7.38059092814966e-06,7.38059092814966e-06,0.0436462453350016,7.38059092814966e-06,2.18231226675008
"289",628,"ToMEx 2.0",NA,"10.3390/nano11030649",281,NA,2,2,2,2,2,2,1,1,1,1,2,1,0,0,0,1,0,2,2,2,0,0,0,0,0,1,1,10,4,"Capolupo",2021,"Mytilus galloprovincialis","Mollusca","Marine","Adult","In Vivo",NA,"Particle Only","water","No","Yes","No","filtered seawater",NA,NA,NA,NA,"16",NA,NA,21,NA,3,"3","3",1,"4",0.1,1.5e-06,NA,NA,0.1,"reported",1.5e-06,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","LOEC","decrease","Immune","Immune Cells","Phagocytosis","Cell","haemocytes","Polystyrene",1.05,"reported","Sphere",NA,NA,NA,3,NA,"1µm < 100µm",28.2743338823081,14.1371669411541,1.48440252882118e-08,NA,0.003,0.00285,0.00315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","commercial","unknown","No","Not Cleaned","No","No","No","particles described as neutrally bouyant dispersion quantified","No",NA,NA,14,"Red Criteria Passed","Red Criteria Passed",10,"Acute",2,2.82743338823081,1904761904.7619,"polydisperse",2.85,2.85,2.85,3.15,3.15,3.15,102.070345315132,124.689812420979,12.120853506172,16.3655378802535,1.27268961814806e-05,1.71838147742661e-05,1.41371669411541,2.82743338823081,190476190476.19,15,"sealifebase.org",9.51890176843551,9518.90176843551,2.07,1.5,1.48,1.32,1.98,0.77,1.1,83,0.1,1,4.10309701943436,0.0243718341356173,1.00881046026319,0.0245865612118104,3.14159265358979,21642.4317905801,260.752190247953,112.814592190409,0.0432650602409638,0.0436462453350016,5000,0.1,6.8655837776487,0.0145654037935646,1,0.0145654037935646,0.35081117965086,43851397456.3575,190856.008263613,14.0863012317328,7.38059092814966e-06,7.38059092814966e-06,0.0436462453350016,7.38059092814966e-06,2.18231226675008
"290",700,"ToMEx 2.0",NA,"10.1016/j.envpol.2020.115957",205,"Y",2,2,2,2,2,2,1,1,1,2,2,0,0,0,1,1,2,1,2,2,2,2,1,1,0,0,2,12,10,"Chisada",2021,"Oryzias latipes","Fish","Freshwater","Adult","In Vivo",NA,"Particle Only","food","N","Y","N","freshwater",NA,NA,NA,NA,"25.5","25","26",84,NA,4,"4","2",0.33,"10",1,0.009,NA,NA,1,"reported",0.009,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","NOEC",NA,"Fitness","Growth","Growth Rate","Organism","whole.body","Polyethylene",0.96,"reported","Sphere",NA,NA,NA,36.5,NA,"1µm < 100µm",4185.386812745,25461.1031108654,2.44426589864308e-05,NA,NA,0.01,0.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","N","N","N","commercial","N","N","Not Cleaned","No","N","N","floated on medium surface","Y","microscopy","gut (feces)",22,"Red Criteria Passed","Red Criteria Passed",1,"Chronic",1,4185.386812745,171232876.712329,"polydisperse",10,10,10,63,63,63,1256.63706143592,49875.9249683916,523.598775598299,130924.303042028,0.000502654824574367,0.125687330920347,25461.1031108654,4185.386812745,171232876712.329,4,"fishbase.org",2.76939075388703,2769.39075388703,2.07,1.5,1.48,1.32,1.98,0.77,1.1,83,1,1,4.10309701943436,0.243718341356173,1.00881046026319,0.245865612118104,3.14159265358979,21642.4317905801,260.752190247953,7916.81348704628,30.3614457831325,30.628944094738,2769.39075388703,1,6.51061493801223,0.153595322334531,1.00009716397427,0.153610246266478,0.35081117965086,7451198595.20049,75933.5444315344,8663.6170130726,0.114094726881664,0.114105812778771,30.628944094738,0.114105812778771,30628.944094738
"291",701,"ToMEx 2.0",NA,"10.1016/j.envpol.2020.115957",205,"Y",2,2,2,2,2,2,1,1,1,2,2,0,0,0,1,1,2,1,2,2,2,2,1,1,0,0,2,12,10,"Chisada",2021,"Oryzias latipes","Fish","Freshwater","Adult","In Vivo",NA,"Particle Only","food","N","Y","N","freshwater",NA,NA,NA,NA,"25.5","25","26",84,NA,4,"4","2",0.33,"10",4,0.032,NA,NA,4,"reported",0.032,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","NOEC",NA,"Fitness","Growth","Growth Rate","Organism","whole.body","Polyethylene",0.96,"reported","Sphere",NA,NA,NA,36.5,NA,"1µm < 100µm",4185.386812745,25461.1031108654,2.44426589864308e-05,NA,NA,0.01,0.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","N","N","N","commercial","N","N","Not Cleaned","No","N","N","floated on medium surface","Y","microscopy","gut (feces)",22,"Red Criteria Passed","Red Criteria Passed",1,"Chronic",1,16741.54725098,171232876.712329,"polydisperse",10,10,10,63,63,63,1256.63706143592,49875.9249683916,523.598775598299,130924.303042028,0.000502654824574367,0.125687330920347,101844.412443462,16741.54725098,684931506849.315,4,"fishbase.org",2.76939075388703,2769.39075388703,2.07,1.5,1.48,1.32,1.98,0.77,1.1,83,4,1,4.10309701943436,0.974873365424693,1.00881046026319,0.983462448472415,3.14159265358979,21642.4317905801,260.752190247953,7916.81348704628,121.44578313253,122.515776378952,2769.39075388703,4,6.51061493801223,0.614381289338123,1.00009716397427,0.614440985065912,0.35081117965086,7451198595.20049,75933.5444315344,8663.6170130726,0.456378907526656,0.456423251115084,122.515776378952,0.456423251115084,122515.776378952
